Cliente,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Año,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_78,3534.341,9.784,20.967,13.587,80.344,8.927,35.323,5.884,5577.288,790.919,47.029,70.923,720.781,568.961,3.115,4.564,2014,9.001,16.659,1.543,0.142,50.808,-21.063,46.508
Cliente_78,1061.009,8.158,4.716,9.691,61.505,4.457,23.089,3.064,525.779,423.568,91.071,45.880,550.577,883.376,7.792,2.395,2012,13.799,13.271,0.487,0.806,-49.622,60.446,-69.265
Cliente_78,9529.550,6.693,17.395,13.577,92.024,2.335,42.993,8.253,8429.089,818.768,15.614,17.127,629.261,56.803,9.751,8.406,2006,39.407,19.197,1.281,0.097,9.692,-90.973,-13.796
Cliente_78,7060.535,6.553,14.732,7.405,73.729,3.895,29.302,3.620,2255.973,11.903,62.963,13.725,646.682,717.553,4.043,8.329,2008,18.930,12.354,1.990,0.005,-78.201,10.959,105.996
Cliente_78,6078.569,8.092,1.514,4.568,64.845,5.763,15.845,0.521,424.906,261.727,55.971,95.654,396.142,132.735,4.714,5.036,2022,11.252,3.287,0.331,0.616,70.899,-66.493,6.846
Cliente_78,1415.636,8.058,11.730,5.441,83.199,5.164,20.910,3.123,2190.790,144.916,59.791,13.268,327.284,64.814,7.758,2.037,2004,16.111,14.935,2.156,0.066,-77.810,-80.196,-73.739
Cliente_78,5188.108,7.996,8.137,12.010,32.419,9.104,22.801,3.414,2327.424,26.258,76.088,86.906,836.237,68.827,5.432,9.203,2011,3.561,14.974,0.678,0.011,14.218,-91.769,69.415
Cliente_78,4942.822,7.648,28.393,10.626,60.697,9.524,49.411,2.324,1527.155,651.983,11.667,55.705,35.499,152.418,5.906,3.347,2001,6.373,4.704,2.672,0.427,377.468,329.354,-43.332
Cliente_78,2164.822,6.705,20.960,13.577,90.150,7.550,34.191,5.531,8704.961,762.611,28.082,37.513,283.626,523.258,5.722,3.153,2015,11.940,16.178,1.544,0.088,33.587,84.489,-44.891
Cliente_79,5006.338,5.201,7.171,5.350,26.635,8.980,49.369,8.790,5510.690,54.484,30.903,93.173,480.245,577.184,8.848,3.084,2006,2.966,17.804,1.340,0.010,201.503,20.185,-65.148
Cliente_79,3230.180,7.948,16.551,5.242,13.749,8.361,34.073,5.861,1457.811,216.093,27.010,48.174,731.703,44.990,3.113,8.636,2005,1.645,17.201,3.157,0.148,78.357,-93.851,177.388
Cliente_79,7559.875,6.044,27.541,4.275,82.417,4.248,16.610,2.121,7352.214,191.595,93.082,2.420,154.142,63.947,5.032,1.426,2010,19.399,12.766,6.442,0.026,-97.400,-58.514,-71.668
Cliente_79,6702.960,7.914,22.583,2.228,76.853,1.489,29.667,5.128,3468.531,423.742,88.849,9.523,66.093,769.764,1.018,4.276,2006,51.603,17.286,10.136,0.122,-89.281,1064.674,320.261
Cliente_79,193.538,5.036,9.161,4.638,88.681,6.635,32.433,6.159,1740.453,876.568,80.255,24.245,678.341,281.542,6.852,6.382,2015,13.366,18.989,1.975,0.504,-69.789,-58.496,-6.848
Cliente_79,7655.601,8.509,17.132,0.918,28.013,6.102,21.414,3.999,4018.390,77.023,21.262,87.109,30.868,282.287,8.862,5.106,2023,4.591,18.673,18.665,0.019,309.697,814.491,-42.378
Cliente_79,4922.780,7.908,15.816,9.249,61.319,8.959,49.471,3.347,4675.374,418.070,92.021,58.398,497.926,479.692,8.519,5.252,2012,6.844,6.765,1.710,0.089,-36.539,-3.662,-38.343
Cliente_79,6696.751,6.841,5.636,9.945,77.255,3.271,44.294,3.653,3475.024,23.372,74.682,56.187,830.621,802.139,4.918,2.475,2023,23.618,8.247,0.567,0.007,-24.765,-3.429,-49.675
Cliente_79,6971.550,9.493,6.846,7.921,84.964,5.600,19.941,2.352,2925.203,770.673,68.501,27.737,413.012,25.388,9.569,6.927,2010,15.172,11.794,0.864,0.263,-59.509,-93.853,-27.608
Cliente_79,5500.761,5.821,18.621,6.383,70.679,3.789,34.655,1.397,8142.461,898.623,4.006,70.585,972.934,272.690,5.397,4.341,2014,18.653,4.030,2.917,0.110,1661.804,-71.972,-19.554
Cliente_80,7516.841,8.769,5.623,1.109,75.867,3.032,48.062,9.109,5836.115,593.743,42.847,25.963,323.550,506.788,5.651,5.339,2002,25.019,18.953,5.072,0.102,-39.405,56.634,-5.509
Cliente_80,4945.612,9.309,24.163,2.005,81.722,6.795,17.640,2.394,4934.017,679.438,59.125,10.113,553.073,70.031,2.565,3.241,2022,12.027,13.570,12.050,0.138,-82.896,-87.338,26.357
Cliente_80,5423.144,5.821,5.046,0.559,59.361,2.401,10.649,0.128,7138.566,977.036,88.183,25.294,704.336,182.052,5.066,4.486,2009,24.720,1.201,9.034,0.137,-71.317,-74.153,-11.446
Cliente_80,3603.928,5.214,24.671,14.050,45.546,7.245,21.831,2.697,8084.377,500.495,94.963,83.232,451.748,275.466,8.682,7.701,2007,6.286,12.354,1.756,0.062,-12.353,-39.022,-11.302
Cliente_80,4317.682,7.532,6.969,10.137,69.120,7.780,18.283,1.375,9480.463,352.145,68.800,63.499,614.104,565.485,1.358,6.885,2012,8.885,7.520,0.687,0.037,-7.706,-7.917,406.854
Cliente_80,6021.917,9.299,21.103,2.888,45.352,7.446,43.106,3.502,1161.779,256.526,99.469,10.307,95.859,801.506,6.410,2.590,2009,6.091,8.123,7.307,0.221,-89.638,736.132,-59.600
Cliente_80,8847.839,8.125,3.371,3.788,61.932,9.039,37.219,2.520,1645.168,474.124,38.617,38.605,684.140,536.127,4.841,4.390,2006,6.852,6.772,0.890,0.288,-0.030,-21.635,-9.299
Cliente_80,3328.708,7.994,13.150,10.791,77.484,9.724,12.681,1.619,1320.858,798.034,96.314,34.401,593.836,724.607,7.181,3.720,2017,7.969,12.766,1.219,0.604,-64.283,22.021,-48.192
Cliente_80,3587.328,7.701,4.245,5.356,71.902,8.199,28.104,5.191,9787.991,753.165,76.146,60.757,675.567,253.951,9.717,3.011,2020,8.769,18.472,0.792,0.077,-20.209,-62.409,-69.015
Cliente_80,4666.085,9.160,15.540,2.195,98.916,5.457,14.758,1.929,6052.455,770.018,9.596,47.459,29.208,118.551,1.691,8.790,2003,18.127,13.069,7.079,0.127,394.565,305.892,419.698
Cliente_81,237.758,7.181,4.988,10.016,11.095,6.976,43.591,8.145,7899.660,755.675,15.411,31.506,574.414,289.658,4.704,4.253,2004,1.590,18.685,0.498,0.096,104.441,-49.573,-9.577
Cliente_81,4961.960,8.510,1.699,8.941,57.211,5.304,24.469,2.061,8304.062,158.128,64.499,94.901,469.859,514.004,3.375,5.885,2002,10.785,8.425,0.190,0.019,47.137,9.396,74.360
Cliente_81,7943.579,5.335,3.505,2.180,33.930,2.927,19.014,2.381,1831.595,599.380,37.583,51.633,91.897,313.739,4.815,3.890,2015,11.592,12.522,1.608,0.327,37.384,241.404,-19.199
Cliente_81,4300.305,5.436,6.417,1.076,57.747,2.552,20.499,3.581,6475.126,288.340,39.933,39.223,490.186,905.905,6.932,8.182,2016,22.630,17.472,5.961,0.045,-1.778,84.808,18.036
Cliente_81,7084.380,9.389,6.699,3.435,37.301,5.977,12.387,1.886,4970.060,773.326,46.986,87.245,343.068,907.310,7.915,6.236,2002,6.240,15.224,1.950,0.156,85.682,164.470,-21.214
Cliente_81,8976.997,8.324,20.136,4.855,83.032,6.643,27.275,0.933,2457.093,433.309,80.874,69.157,517.481,566.449,9.015,2.561,2018,12.499,3.419,4.147,0.176,-14.489,9.463,-71.595
Cliente_81,3683.515,7.373,16.832,11.326,38.758,8.728,44.827,5.685,4843.949,31.883,91.794,69.830,631.735,349.165,2.253,7.521,2005,4.440,12.683,1.486,0.007,-23.928,-44.729,233.762
Cliente_81,5435.303,7.536,17.164,6.165,31.931,1.638,41.225,6.604,2708.134,67.268,31.046,92.422,252.341,307.041,7.929,8.885,2007,19.491,16.019,2.784,0.025,197.692,21.677,12.058
Cliente_81,4186.827,6.216,14.859,5.892,53.235,7.004,11.107,1.987,5682.326,85.758,53.994,60.915,268.943,825.909,3.655,6.747,2020,7.601,17.886,2.522,0.015,12.819,207.094,84.599
Cliente_81,336.335,9.639,29.155,7.898,29.220,8.721,36.866,4.894,5374.549,891.759,33.382,66.440,271.980,518.154,7.184,2.852,2013,3.351,13.275,3.692,0.166,99.031,90.512,-60.306
Cliente_82,1464.253,7.274,14.815,4.392,34.946,3.850,16.626,0.483,9538.435,881.924,70.642,23.859,345.839,479.052,1.810,3.507,2008,9.076,2.907,3.373,0.092,-66.226,38.519,93.762
Cliente_82,6060.232,9.954,12.220,11.866,48.682,2.979,16.942,0.433,9415.146,492.028,60.494,60.443,381.590,169.373,9.243,9.244,2015,16.343,2.558,1.030,0.052,-0.085,-55.614,0.011
Cliente_82,2526.104,7.918,4.464,13.923,30.744,8.251,18.814,2.735,1760.263,789.798,70.194,47.502,491.467,853.793,1.831,3.062,2003,3.726,14.536,0.321,0.449,-32.328,73.724,67.184
Cliente_82,9665.171,6.385,6.252,10.458,65.648,8.426,14.295,1.345,5479.838,524.411,38.389,3.403,724.454,645.364,7.258,3.804,2003,7.791,9.408,0.598,0.096,-91.135,-10.917,-47.582
Cliente_82,8131.332,7.837,11.479,3.471,61.356,2.828,19.551,2.941,9420.219,322.758,79.019,93.591,909.279,599.506,1.451,5.685,2007,21.694,15.044,3.307,0.034,18.442,-34.068,291.881
Cliente_82,9838.692,5.996,24.238,13.424,34.006,6.547,22.340,1.855,8949.325,499.533,21.506,25.163,90.371,810.332,1.713,3.086,2013,5.194,8.305,1.806,0.056,17.006,796.668,80.140
Cliente_82,33.667,5.255,2.581,8.715,59.735,9.590,33.186,4.210,2363.216,616.022,32.107,70.061,255.671,846.057,9.388,1.830,2007,6.229,12.686,0.296,0.261,118.210,230.916,-80.503
Cliente_82,1890.092,7.139,25.568,0.643,85.669,1.821,33.989,2.795,8077.480,838.381,41.105,45.772,229.328,979.182,5.078,1.469,2007,47.055,8.223,39.769,0.104,11.354,326.978,-71.064
Cliente_82,9341.286,9.908,9.043,5.395,23.653,7.664,25.468,2.874,1954.655,606.947,25.628,80.210,367.228,365.207,3.638,6.892,2014,3.086,11.284,1.676,0.311,212.980,-0.550,89.414
Cliente_82,9278.129,7.976,16.906,9.553,59.834,9.808,18.536,1.142,7125.578,373.588,29.777,39.498,997.102,760.950,8.727,8.058,2019,6.100,6.163,1.770,0.052,32.645,-23.684,-7.656
Cliente_83,674.754,6.228,5.521,9.782,46.351,4.669,41.003,7.450,7870.335,640.383,55.609,74.689,327.218,749.188,7.859,8.195,2012,9.927,18.170,0.564,0.081,34.312,128.957,4.279
Cliente_83,1016.002,5.044,4.836,11.440,57.255,5.528,40.014,2.323,2191.725,102.184,5.012,56.597,368.600,506.442,2.767,8.948,2009,10.356,5.805,0.423,0.047,1029.257,37.396,223.400
Cliente_83,8173.080,9.277,25.989,1.473,96.589,5.498,27.998,2.404,9151.425,374.662,98.154,6.929,801.423,998.646,6.552,4.842,2011,17.570,8.586,17.649,0.041,-92.941,24.609,-26.094
Cliente_83,1788.127,8.832,25.194,5.973,94.896,8.244,33.617,4.890,1656.874,351.205,84.870,51.441,586.036,154.177,3.482,6.114,2000,11.512,14.545,4.218,0.212,-39.388,-73.692,75.588
Cliente_83,1242.249,7.566,17.642,0.508,41.854,2.862,40.350,3.252,6726.445,909.483,7.708,63.437,883.650,824.888,2.982,9.914,2010,14.624,8.060,34.707,0.135,723.019,-6.650,232.441
Cliente_83,4625.909,5.104,9.099,7.181,64.497,6.398,15.594,0.762,1143.256,887.159,33.814,37.755,758.734,330.822,1.396,2.896,2015,10.080,4.889,1.267,0.776,11.657,-56.398,107.399
Cliente_83,7608.842,7.523,8.128,12.083,74.652,4.308,41.750,1.452,6694.502,872.241,31.724,45.388,433.975,714.557,1.109,9.919,2006,17.331,3.478,0.673,0.130,43.071,64.654,794.405
Cliente_83,7232.362,5.284,6.079,10.324,77.441,3.686,25.854,4.973,8117.086,79.045,51.165,34.070,514.458,731.718,2.196,2.471,2000,21.010,19.233,0.589,0.010,-33.411,42.231,12.477
Cliente_83,1528.033,5.675,4.186,6.228,77.647,6.440,15.693,0.889,3428.029,294.657,2.095,61.680,666.654,635.569,4.765,1.337,2006,12.058,5.662,0.672,0.086,2844.753,-4.663,-71.940
Cliente_83,9321.569,5.242,8.198,8.351,57.112,4.712,46.020,1.733,7279.491,821.273,11.029,35.346,548.442,144.808,2.743,7.545,2013,12.121,3.765,0.982,0.113,220.480,-73.597,175.071
Cliente_84,3721.792,8.410,15.756,11.860,36.918,4.728,33.738,4.808,8411.372,666.392,79.165,46.771,163.644,847.276,2.135,7.045,2013,7.808,14.250,1.328,0.079,-40.919,417.756,229.968
Cliente_84,4689.794,8.583,15.467,13.271,31.824,9.805,44.128,1.715,8036.470,88.433,89.809,85.387,473.188,666.589,7.505,7.564,2007,3.246,3.886,1.166,0.011,-4.923,40.872,0.793
Cliente_84,9565.281,7.600,22.004,4.107,66.075,4.004,14.026,0.277,3896.201,166.056,82.595,16.582,453.056,211.337,3.542,3.723,2009,16.502,1.976,5.358,0.043,-79.924,-53.353,5.099
Cliente_84,5770.858,6.395,12.737,13.625,95.364,4.333,13.292,1.323,8125.376,310.458,49.546,77.831,951.753,461.825,3.995,7.382,2007,22.007,9.953,0.935,0.038,57.090,-51.476,84.802
Cliente_84,5479.706,7.969,28.611,13.928,69.659,3.772,39.497,0.640,4635.576,100.871,27.466,51.974,307.092,703.531,3.880,9.060,2019,18.467,1.621,2.054,0.022,89.233,129.094,133.540
Cliente_84,9013.358,9.483,9.710,10.612,79.747,5.379,16.002,1.046,9665.559,996.319,29.851,50.145,653.836,37.761,3.153,6.906,2005,14.826,6.537,0.915,0.103,67.982,-94.225,118.998
Cliente_84,7421.371,6.131,26.031,7.835,93.351,9.980,27.142,4.622,7837.464,83.263,83.848,23.155,814.823,59.689,5.334,4.278,2010,9.354,17.028,3.322,0.011,-72.384,-92.675,-19.805
Cliente_84,6315.614,5.111,4.088,6.483,15.121,9.351,45.863,6.373,8625.881,40.474,8.097,29.086,418.552,875.266,4.689,4.517,2005,1.617,13.896,0.631,0.005,259.235,109.118,-3.663
Cliente_84,3266.004,7.417,5.291,6.298,46.533,4.567,47.375,8.738,4496.673,1.213,61.661,39.946,930.567,148.532,9.369,4.106,2019,10.189,18.444,0.840,0.000,-35.217,-84.039,-56.176
Cliente_84,1556.828,6.641,7.485,8.715,48.895,2.926,41.744,5.969,8157.996,922.629,14.723,34.527,794.463,998.227,7.014,1.440,2010,16.709,14.300,0.859,0.113,134.512,25.648,-79.468
Cliente_85,7453.067,5.466,2.115,2.643,79.274,6.304,25.793,2.881,8535.209,497.139,65.954,29.939,639.384,179.792,4.206,1.778,2007,12.575,11.170,0.800,0.058,-54.606,-71.880,-57.735
Cliente_85,7074.138,9.378,1.268,10.365,75.814,9.686,10.171,1.840,7926.860,580.596,2.407,26.452,77.150,765.135,1.828,1.571,2014,7.827,18.090,0.122,0.073,999.003,891.756,-14.077
Cliente_85,6584.390,6.673,11.461,12.938,13.548,1.565,19.169,3.615,4324.583,534.556,43.521,17.024,156.413,338.192,2.588,2.312,2008,8.656,18.858,0.886,0.124,-60.882,116.217,-10.638
Cliente_85,9580.693,5.210,10.946,11.289,96.773,8.466,18.872,0.247,8072.943,552.807,33.549,43.218,122.319,500.963,8.259,2.443,2009,11.431,1.311,0.970,0.068,28.823,309.553,-70.421
Cliente_85,7515.390,5.702,18.831,4.465,63.188,4.755,42.860,7.502,7758.846,779.895,25.314,73.187,937.166,835.356,5.908,8.337,2020,13.288,17.502,4.218,0.101,189.116,-10.864,41.119
Cliente_85,8681.470,7.564,10.778,6.165,36.117,5.172,19.559,2.919,4025.191,855.379,48.507,36.782,953.632,535.057,3.252,5.813,2001,6.983,14.922,1.748,0.213,-24.172,-43.893,78.734
Cliente_85,1840.435,7.477,4.033,8.167,99.711,8.959,10.090,1.571,1676.063,925.704,10.847,76.744,66.916,511.269,1.164,5.308,2007,11.129,15.569,0.494,0.552,607.546,664.042,356.013
Cliente_85,8691.872,6.389,23.375,9.062,51.079,6.147,11.911,1.902,6211.130,389.637,93.177,29.589,770.569,481.761,9.225,9.322,2021,8.310,15.972,2.579,0.063,-68.244,-37.480,1.057
Cliente_85,1642.627,6.011,29.109,13.935,35.604,9.308,13.044,2.036,4834.748,725.996,73.371,99.791,758.689,614.752,8.239,6.684,2018,3.825,15.609,2.089,0.150,36.009,-18.972,-18.876
Cliente_85,2506.753,5.903,6.850,3.352,11.612,8.513,42.131,5.731,5863.958,178.059,17.733,69.464,270.781,785.712,8.140,1.268,2008,1.364,13.603,2.044,0.030,291.717,190.165,-84.421
Cliente_86,6973.850,9.500,10.140,11.543,94.514,4.274,33.056,6.204,1127.023,93.875,41.193,11.284,681.730,825.200,3.295,9.705,2019,22.113,18.769,0.878,0.083,-72.608,21.045,194.525
Cliente_86,9761.397,5.182,14.441,2.236,69.834,5.485,33.289,5.837,29.174,333.933,11.582,81.413,875.198,293.414,6.447,3.239,2003,12.733,17.536,6.457,11.446,602.911,-66.475,-49.762
Cliente_86,7446.768,5.940,4.888,12.257,99.856,7.648,13.154,1.496,2102.839,741.353,16.722,47.561,577.114,137.074,1.013,7.400,2011,13.057,11.375,0.399,0.353,184.425,-76.248,630.412
Cliente_86,8345.277,7.855,3.783,11.899,72.632,4.662,11.963,2.180,1108.633,137.755,94.026,73.146,730.121,973.748,2.031,3.078,2003,15.580,18.220,0.318,0.124,-22.207,33.368,51.499
Cliente_86,9338.028,5.086,16.095,9.752,83.412,1.235,22.460,3.032,6962.545,95.221,89.607,13.539,841.998,412.131,6.317,3.250,2003,67.522,13.500,1.650,0.014,-84.890,-51.053,-48.549
Cliente_86,7807.874,8.323,23.218,4.068,99.935,3.566,40.425,1.176,4134.145,944.751,25.510,74.048,493.160,578.753,7.721,1.419,2008,28.021,2.908,5.708,0.229,190.272,17.356,-81.621
Cliente_86,5575.020,6.863,18.194,8.288,35.260,2.663,40.194,3.485,3414.229,5.005,34.072,82.395,238.674,270.091,7.222,1.650,2010,13.241,8.669,2.195,0.001,141.826,13.163,-77.155
Cliente_86,4579.074,6.694,14.729,6.672,86.476,1.838,46.519,8.692,4471.298,891.511,19.328,68.562,430.293,616.768,6.190,4.552,2010,47.057,18.685,2.208,0.199,254.735,43.337,-26.449
Cliente_86,3222.818,8.749,17.054,1.065,98.318,2.237,13.187,0.913,1470.729,43.482,91.898,24.620,613.645,889.678,8.330,9.687,2003,43.954,6.926,16.019,0.030,-73.209,44.983,16.290
Cliente_86,3689.339,5.037,16.997,2.045,97.762,5.725,38.513,6.810,6479.985,809.691,70.369,41.383,389.053,707.197,6.222,3.489,2005,17.077,17.681,8.310,0.125,-41.191,81.774,-43.924
Cliente_87,1233.318,5.940,26.779,11.893,24.441,1.988,46.873,2.191,8223.318,565.650,49.822,99.600,918.285,251.066,9.336,7.267,2003,12.292,4.675,2.252,0.069,99.911,-72.659,-22.158
Cliente_87,3688.199,8.329,2.728,8.179,29.851,7.491,35.101,1.074,2342.961,357.531,43.651,8.188,409.729,598.725,5.406,9.412,2007,3.985,3.061,0.334,0.153,-81.243,46.127,74.103
Cliente_87,9772.523,9.734,14.304,9.004,91.433,5.698,49.098,3.349,452.996,380.542,56.681,68.415,991.324,746.671,9.930,7.780,2009,16.046,6.820,1.589,0.840,20.702,-24.679,-21.655
Cliente_87,3787.868,6.214,9.383,5.544,11.543,7.209,10.135,1.573,1794.736,624.995,69.283,97.617,643.376,938.333,8.162,6.007,2008,1.601,15.519,1.693,0.348,40.895,45.845,-26.403
Cliente_87,5189.140,7.445,12.989,9.842,31.098,3.446,48.345,2.791,8272.947,890.367,11.216,44.687,889.912,241.969,8.987,2.479,2007,9.024,5.772,1.320,0.108,298.419,-72.810,-72.420
Cliente_87,2751.371,6.369,26.558,7.015,53.731,6.925,23.095,3.762,1977.249,325.390,89.697,14.436,893.210,476.536,1.901,7.650,2021,7.759,16.287,3.786,0.165,-83.905,-46.649,302.459
Cliente_87,6631.534,5.245,5.080,10.482,29.699,8.195,37.586,4.562,2950.705,857.939,23.899,74.064,94.389,277.804,5.533,9.826,2017,3.624,12.138,0.485,0.291,209.904,194.317,77.585
Cliente_87,8577.705,5.015,9.101,4.496,95.366,7.718,32.155,4.163,613.690,357.524,86.789,22.629,923.644,167.871,3.064,6.145,2019,12.357,12.948,2.024,0.583,-73.927,-81.825,100.568
Cliente_87,1460.009,7.318,13.358,7.414,55.873,1.183,32.718,4.491,4495.221,759.168,21.291,10.589,612.162,757.569,6.181,7.006,2018,47.242,13.727,1.802,0.169,-50.266,23.753,13.341
Cliente_87,3892.721,5.307,1.399,6.164,94.058,6.104,10.058,1.936,6186.843,532.954,41.824,26.389,94.417,728.936,1.001,2.733,2016,15.408,19.252,0.227,0.086,-36.904,672.042,173.062
Cliente_88,315.878,5.795,13.037,14.447,85.302,5.184,45.032,1.251,2694.823,90.294,34.430,80.989,748.723,160.115,3.601,3.211,2012,16.455,2.777,0.902,0.034,135.226,-78.615,-10.839
Cliente_88,7257.713,6.890,13.604,8.991,50.057,1.819,41.958,2.501,2279.220,148.674,4.278,58.998,605.266,546.229,6.595,4.108,2020,27.515,5.962,1.513,0.065,1279.267,-9.754,-37.707
Cliente_88,7240.895,5.857,21.291,5.286,38.416,6.233,19.619,2.242,3217.083,442.905,2.141,9.181,719.506,148.796,1.382,4.073,2018,6.164,11.429,4.028,0.138,328.714,-79.320,194.717
Cliente_88,3667.057,5.176,5.819,7.069,64.565,8.169,12.030,2.013,6613.578,422.700,3.705,19.852,988.415,668.475,4.415,4.253,2022,7.903,16.734,0.823,0.064,435.831,-32.369,-3.665
Cliente_88,7566.137,5.875,21.697,12.517,93.359,2.141,44.332,0.814,3662.740,634.221,66.823,95.356,313.531,540.473,1.363,5.643,2023,43.605,1.836,1.733,0.173,42.698,72.383,313.878
Cliente_88,7611.165,9.215,21.698,9.117,81.847,1.484,31.747,3.276,8215.961,81.077,3.397,10.728,672.506,287.897,4.912,5.770,2004,55.148,10.320,2.380,0.010,215.847,-57.191,17.469
Cliente_88,8347.629,7.102,26.631,10.077,85.206,7.633,12.967,2.194,7851.614,760.379,81.150,78.581,794.895,522.700,1.236,4.647,2001,11.163,16.920,2.643,0.097,-3.166,-34.243,275.863
Cliente_88,4318.793,5.424,16.395,3.626,27.664,5.802,31.560,1.153,3753.880,461.438,4.004,54.364,504.516,768.219,6.393,6.067,2016,4.768,3.655,4.522,0.123,1257.611,52.269,-5.098
Cliente_88,6879.483,5.788,27.127,7.011,36.598,8.715,13.343,2.136,419.690,681.658,32.927,37.782,290.572,151.427,1.025,3.122,2005,4.200,16.011,3.869,1.624,14.745,-47.887,204.559
Cliente_88,8336.363,5.366,18.159,2.996,79.530,6.041,31.003,4.426,7143.167,992.759,75.998,78.959,292.846,824.533,3.352,2.343,2017,13.166,14.277,6.061,0.139,3.896,181.559,-30.079
Cliente_89,6250.544,8.181,4.604,13.998,65.717,7.453,41.546,2.845,6884.279,242.202,34.653,53.095,466.984,644.384,9.655,2.878,2009,8.818,6.847,0.329,0.035,53.219,37.989,-70.189
Cliente_89,531.314,9.693,17.118,7.977,36.564,4.314,38.845,6.235,3339.186,697.709,29.680,59.125,878.718,999.444,9.923,1.239,2020,8.475,16.050,2.146,0.209,99.209,13.739,-87.512
Cliente_89,2079.957,9.623,16.349,5.982,25.378,7.527,24.762,4.308,6368.698,519.228,64.269,88.465,124.655,40.172,1.858,8.296,2012,3.372,17.399,2.733,0.082,37.647,-67.774,346.567
Cliente_89,4102.424,5.924,1.144,11.576,61.428,5.755,31.739,3.411,4974.019,830.585,99.319,13.096,49.282,407.240,9.647,6.275,2005,10.674,10.747,0.099,0.167,-86.814,726.347,-34.954
Cliente_89,8560.400,5.323,19.142,8.161,70.255,2.925,17.478,3.363,7292.882,276.158,29.846,73.117,975.615,35.723,8.725,4.011,2011,24.020,19.239,2.346,0.038,144.978,-96.338,-54.027
Cliente_89,5583.065,6.339,8.501,1.430,75.750,3.786,17.667,1.957,8230.586,725.769,21.259,80.864,241.855,77.764,8.010,4.735,2011,20.006,11.077,5.943,0.088,280.368,-67.847,-40.885
Cliente_89,6181.293,5.235,25.851,4.383,46.688,8.005,44.619,8.214,5961.125,135.120,22.397,80.789,92.327,84.781,7.483,5.948,2009,5.833,18.409,5.898,0.023,260.709,-8.173,-20.513
Cliente_89,7865.446,5.612,6.146,2.745,24.273,1.740,39.170,0.559,9603.725,610.485,97.003,9.916,679.104,750.292,5.720,8.538,2001,13.954,1.427,2.239,0.064,-89.778,10.483,49.265
Cliente_89,170.927,6.958,28.505,1.450,31.844,8.861,36.747,1.944,9079.461,697.493,82.570,71.419,493.088,761.592,1.075,5.715,2005,3.594,5.291,19.656,0.077,-13.504,54.453,431.396
Cliente_89,6244.357,9.174,15.455,10.601,47.782,8.398,28.793,0.884,9166.805,674.004,20.239,46.020,135.572,497.170,9.204,1.118,2012,5.689,3.070,1.458,0.074,127.386,266.719,-87.852
Cliente_90,8822.930,8.196,6.646,4.200,81.283,8.619,48.111,4.917,9691.131,896.464,14.513,5.702,583.316,297.115,5.817,6.569,2000,9.431,10.220,1.583,0.093,-60.714,-49.064,12.921
Cliente_90,6801.527,7.875,24.633,1.029,31.388,9.450,40.704,6.308,4042.718,5.954,5.566,37.456,166.435,553.146,4.296,9.774,2012,3.322,15.498,23.939,0.001,572.951,232.349,127.526
Cliente_90,3918.222,5.544,5.573,11.317,94.203,9.495,20.161,2.669,5598.928,528.282,24.141,56.882,756.462,605.055,4.457,2.750,2004,9.922,13.239,0.492,0.094,135.623,-20.015,-38.296
Cliente_90,6097.817,6.461,7.252,11.096,48.580,8.873,23.621,0.876,9375.353,447.983,38.056,71.047,706.455,600.710,9.567,2.576,2021,5.475,3.709,0.654,0.048,86.691,-14.968,-73.074
Cliente_90,3458.580,6.157,18.457,2.386,96.966,1.498,12.082,0.605,4078.783,194.875,72.662,80.525,624.152,730.028,3.234,2.713,2014,64.709,5.006,7.736,0.048,10.822,16.963,-16.093
Cliente_90,8858.954,7.649,5.289,8.274,76.938,8.964,27.192,2.982,6997.076,299.142,6.287,29.291,626.336,678.601,3.973,2.665,2002,8.583,10.965,0.639,0.043,365.920,8.344,-32.936
Cliente_90,763.443,6.715,7.964,14.140,56.741,4.252,32.012,1.925,9900.236,477.410,67.036,18.996,766.862,981.255,1.926,8.023,2010,13.345,6.012,0.563,0.048,-71.663,27.957,316.456
Cliente_90,6037.310,5.132,8.976,1.121,18.639,4.580,27.450,4.184,4730.303,667.440,45.702,2.562,573.143,456.746,1.191,8.374,2023,4.069,15.244,8.004,0.141,-94.395,-20.308,602.859
Cliente_90,8085.328,5.696,10.793,5.819,77.171,6.467,14.351,0.254,3980.540,550.738,69.703,99.541,376.492,889.262,5.504,3.650,2006,11.933,1.766,1.855,0.138,42.808,136.197,-33.686
Cliente_90,8708.545,9.985,3.226,0.808,48.386,8.364,35.055,1.963,1178.049,893.831,60.963,99.198,780.738,296.252,3.786,2.272,2003,5.785,5.600,3.991,0.759,62.719,-62.055,-40.005
